-26,640122588424436; -20,588329979879276
-26,790092443729904; -21,47422032193159
-26,440162781350484; -21,84959758551308
-26,140223070739548; -20,528269617706236
-26,040243167202572; -21,71613011401744
-25,590333601286172; -20,598340040241446
-25,440363745980708; -21,068812877263582
-25,590333601286172; -21,749496981891348
-24,94046422829582; -21,068812877263582
-24,673851152197212; -20,615023474178408
-24,790494372990352; -21,749496981891348
-24,140625; -20,62837022132797
-23,990655144694536; -21,0988430583501
-23,990655144694536; -21,749496981891348
-23,240805868167204; -21,118863179074445
-22,81866849767774; -21,354655712050075
-22,790896302250804; -20,598340040241446
-22,374313370846732; -21,182260228034878
-21,68397594166284; -20,648390342052316
-21,641127411575564; -21,769517102615694
-21,441167604501608; -21,118863179074445
-21,241207797427652; -20,448189134808857
-21,241207797427652; -21,749496981891348
-20,907941452304396; -21,63271294433266
-20,24140876205788; -20,588329979879276
-20,391378617363344; -21,47422032193159
-20,041448954983924; -21,809557344064388
-19,841489147909968; -20,681757209926225
-19,641529340836012; -21,439185110663985
-19,241609726688104; -20,588329979879276
-19,34158963022508; -21,47422032193159
-19,041649919614148; -21,809557344064388
-18,841690112540192; -20,681757209926225
-18,691720257234728; -21,286531690140848
-18,375117229367632; -20,69844064386318
-18,075177518756696; -21,34909456740443
-17,90854434619507; -21,666079812206576
-17,641931270096464; -20,998742454728372
-17,591941318327976; -20,598340040241446
-10,805805365755628; 14,612047283702214
-10,343398311897108; 14,837273641851109
-10,343398311897108; 14,336770623742456
-9,84349879421222; 14,526961770623744
-9,343599276527332; 14,837273641851109
-9,343599276527332; 14,336770623742456
-8,843699758842444; 14,526961770623744
-8,343800241157556; 14,837273641851109
-8,343800241157556; 14,336770623742456
-7,843900723472672; 14,526961770623744
-7,406488645498392; 13,010437625754529
-7,406488645498392; 7,955357142857144
-7,429698265962337; 1,7240945674044283
-7,406488645498392; 0,12248490945674106
-7,44398110932476; -2,2398893360160947
-7,406488645498392; -8,48616700201207
-7,429698265962337; -9,587273641851105
-7,429698265962337; -10,58827967806841
-7,410654474812432; -11,856220657277
-7,44398110932476; -13,856564386317906
-7,344001205787784; 14,837273641851109
-7,344001205787784; 14,336770623742456
-7,244021302250804; 13,916348088531187
-7,260684619506968; 12,101190476190478
-7,294011254019296; 11,48390342052314
-7,294011254019296; 10,983400402414487
-7,294011254019296; 10,482897384305836
-7,244021302250804; 9,94235412474849
-7,294011254019296; 9,481891348088531
-7,294011254019296; 8,98138832997988
-7,244021302250804; 8,464201877934274
-7,20652883842444; 7,071135144198525
-7,294011254019296; 6,47887323943662
-7,294011254019296; 5,9783702213279675
-7,294011254019296; 5,477867203219315
-7,244021302250804; 5,017404426559356
-7,294011254019296; 4,4768611670020135
-7,294011254019296; 3,976358148893361
-7,244021302250804; 3,4324782025486265
-7,294011254019296; 2,975352112676056
-7,244021302250804; 2,4381455399061025
-7,229738458888381; 1,0162402989364736
-7,229738458888381; -0,8713710836447248
-7,244021302250804; -1,5091549295774662
-7,310674571275456; -1,9128940308517777
-7,229738458888381; -2,901983328542684
-7,244021302250804; -3,5111670020120727
-7,294011254019296; -3,981639839034205
-7,21069466773848; -4,493265146434162
-7,294011254019296; -4,98264587525151
-7,294011254019296; -5,483148893360159
-7,294011254019296; -5,983651911468812
-7,244021302250804; -6,457461435278336
-7,244021302250804; -6,96463782696177
-7,21069466773848; -7,496283255086073
-7,310674571275456; -7,918930248155597
-7,227357984994644; -11,288983903420522
-7,2640172829582; -12,430130784708247
-7,294011254019296; -13,090794768611673
-7,244021302250804; -14,22943913480885
-7,09405144694534; -9,370389000670695
-7,09405144694534; -10,154510395707575
-7,044061495176852; 13,1689302481556
-7,144041398713828; 12,8352615694165
-7,044061495176852; 7,8969651240778
-7,044061495176852; 1,7908283031522458
-7,144041398713828; 0,32268611670020064
-7,044061495176852; -0,27791750503018164
-7,044061495176852; -8,452800134138165
-7,144041398713828; -9,687374245472839
-7,019066519292608; -10,821847753185786
-6,944081591639872; -13,771478873239438
-6,821883931761345; 14,559216409568524
-6,99407154340836; -11,739436619718312
-6,944081591639872; 9,782193158953723
-6,944081591639872; 8,264000670690812
-6,944081591639872; 7,262994634473509
-6,944081591639872; 6,729124748490946
-6,944081591639872; 5,177565392354126
-6,944081591639872; 3,2589704896042946
-6,944081591639872; 2,691733735747821
-6,944081591639872; 0,9733400402414496
-6,944081591639872; -0,8284708249496973
-6,944081591639872; -1,6292756539235391
-6,944081591639872; -3,030684104627767
-6,944081591639872; -3,631287726358149
-6,944081591639872; -4,51550972501677
-6,944081591639872; -6,3506874580818256
-6,944081591639872; -6,884557344064387
-6,944081591639872; -7,518527833668681
-6,701273254478643; -14,077500718597292
-6,344202170418008; 14,837273641851109
-6,344202170418008; 14,336770623742456
-6,244222266881032; -13,991700201207244
-5,84430265273312; 14,526961770623744
-5,744322749196144; -13,991700201207244
-5,344403135048232; 14,837273641851109
-5,344403135048232; 14,336770623742456
