Record Length,2.500000e+03,,   1.791320000000,  -0.10000,
Sample Interval,4.000000e-06,,   1.791324000000,  -0.08000,
Trigger Point,-4.478300000000e+05,,   1.791328000000,  -0.06000,
,,,   1.791332000000,  -0.06000,
,,,   1.791336000000,  -0.08000,
,,,   1.791340000000,  -0.08000,
Source,CH1,,   1.791344000000,  -0.06000,
Vertical Units,V,,   1.791348000000,  -0.08000,
Vertical Scale,5.000000e-01,,   1.791352000000,  -0.08000,
Vertical Offset,1.520000e+00,,   1.791356000000,  -0.08000,
Horizontal Units,s,,   1.791360000000,  -0.08000,
Horizontal Scale,1.000000e-03,,   1.791364000000,  -0.06000,
Pt Fmt,Y,,   1.791368000000,  -0.06000,
Yzero,0.000000e+00,,   1.791372000000,  -0.06000,
Probe Atten,1.000000e+01,,   1.791376000000,  -0.06000,
Model Number,TBS1104,,   1.791380000000,  -0.06000,
Serial Number,C014641,,   1.791384000000,  -0.06000,
Firmware Version,FV:v26.05,,   1.791388000000,  -0.06000,
,,,1.791392000000,  -0.08000,
,,,1.791396000000,  -0.06000,
,,,1.791400000000,  -0.06000,
,,,1.791404000000,  -0.08000,
,,,1.791408000000,  -0.06000,
,,,1.791412000000,  -0.08000,
,,,1.791416000000,  -0.06000,
,,,1.791420000000,  -0.06000,
,,,1.791424000000,  -0.06000,
,,,1.791428000000,  -0.06000,
,,,1.791432000000,  -0.06000,
,,,1.791436000000,  -0.06000,
,,,1.791440000000,  -0.06000,
,,,1.791444000000,  -0.08000,
,,,1.791448000000,  -0.08000,
,,,1.791452000000,  -0.08000,
,,,1.791456000000,  -0.08000,
,,,1.791460000000,  -0.06000,
,,,1.791464000000,  -0.06000,
,,,1.791468000000,  -0.06000,
,,,1.791472000000,  -0.08000,
,,,1.791476000000,  -0.08000,
,,,1.791480000000,  -0.06000,
,,,1.791484000000,  -0.08000,
,,,1.791488000000,  -0.08000,
,,,1.791492000000,  -0.06000,
,,,1.791496000000,  -0.06000,
,,,1.791500000000,  -0.06000,
,,,1.791504000000,  -0.08000,
,,,1.791508000000,  -0.06000,
,,,1.791512000000,  -0.08000,
,,,1.791516000000,  -0.06000,
,,,1.791520000000,  -0.06000,
,,,1.791524000000,  -0.08000,
,,,1.791528000000,  -0.06000,
,,,1.791532000000,  -0.06000,
,,,1.791536000000,  -0.08000,
,,,1.791540000000,  -0.08000,
,,,1.791544000000,  -0.06000,
,,,1.791548000000,  -0.08000,
,,,1.791552000000,  -0.06000,
,,,1.791556000000,  -0.08000,
,,,1.791560000000,  -0.06000,
,,,1.791564000000,  -0.10000,
,,,1.791568000000,  -0.10000,
,,,1.791572000000,  -0.08000,
,,,1.791576000000,  -0.06000,
,,,1.791580000000,  -0.08000,
,,,1.791584000000,  -0.08000,
,,,1.791588000000,  -0.08000,
,,,1.791592000000,  -0.08000,
,,,1.791596000000,  -0.06000,
,,,1.791600000000,  -0.08000,
,,,1.791604000000,  -0.06000,
,,,1.791608000000,  -0.08000,
,,,1.791612000000,  -0.06000,
,,,1.791616000000,  -0.08000,
,,,1.791620000000,  -0.06000,
,,,1.791624000000,  -0.08000,
,,,1.791628000000,  -0.06000,
,,,1.791632000000,  -0.06000,
,,,1.791636000000,  -0.08000,
,,,1.791640000000,  -0.06000,
,,,1.791644000000,  -0.08000,
,,,1.791648000000,  -0.06000,
,,,1.791652000000,  -0.08000,
,,,1.791656000000,  -0.06000,
,,,1.791660000000,  -0.06000,
,,,1.791664000000,  -0.08000,
,,,1.791668000000,  -0.08000,
,,,1.791672000000,  -0.08000,
,,,1.791676000000,  -0.08000,
,,,1.791680000000,  -0.06000,
,,,1.791684000000,  -0.08000,
,,,1.791688000000,  -0.08000,
,,,1.791692000000,  -0.08000,
,,,1.791696000000,  -0.06000,
,,,1.791700000000,  -0.10000,
,,,1.791704000000,  -0.06000,
,,,1.791708000000,  -0.06000,
,,,1.791712000000,  -0.06000,
,,,1.791716000000,  -0.08000,
,,,1.791720000000,  -0.08000,
,,,1.791724000000,  -0.08000,
,,,1.791728000000,  -0.08000,
,,,1.791732000000,  -0.06000,
,,,1.791736000000,  -0.08000,
,,,1.791740000000,  -0.06000,
,,,1.791744000000,  -0.08000,
,,,1.791748000000,  -0.08000,
,,,1.791752000000,  -0.08000,
,,,1.791756000000,  -0.06000,
,,,1.791760000000,  -0.08000,
,,,1.791764000000,  -0.08000,
,,,1.791768000000,  -0.08000,
,,,1.791772000000,  -0.06000,
,,,1.791776000000,  -0.08000,
,,,1.791780000000,  -0.06000,
,,,1.791784000000,  -0.08000,
,,,1.791788000000,  -0.08000,
,,,1.791792000000,  -0.06000,
,,,1.791796000000,  -0.08000,
,,,1.791800000000,  -0.06000,
,,,1.791804000000,  -0.78000,
,,,1.791808000000,  -1.74000,
,,,1.791812000000,  -1.74000,
,,,1.791816000000,  -1.74000,
,,,1.791820000000,  -1.74000,
,,,1.791824000000,  -1.74000,
,,,1.791828000000,  -1.74000,
,,,1.791832000000,  -1.74000,
,,,1.791836000000,  -1.74000,
,,,1.791840000000,  -1.72000,
,,,1.791844000000,  -1.74000,
,,,1.791848000000,  -1.72000,
,,,1.791852000000,  -1.72000,
,,,1.791856000000,  -1.72000,
,,,1.791860000000,  -1.74000,
,,,1.791864000000,  -1.74000,
,,,1.791868000000,  -1.72000,
,,,1.791872000000,  -1.74000,
,,,1.791876000000,  -1.74000,
,,,1.791880000000,  -1.74000,
,,,1.791884000000,  -1.74000,
,,,1.791888000000,  -1.74000,
,,,1.791892000000,  -1.74000,
,,,1.791896000000,  -1.72000,
,,,1.791900000000,  -1.74000,
,,,1.791904000000,  -1.72000,
,,,1.791908000000,  -1.74000,
,,,1.791912000000,  -1.72000,
,,,1.791916000000,  -1.72000,
,,,1.791920000000,  -1.72000,
,,,1.791924000000,  -1.72000,
,,,1.791928000000,  -1.62000,
,,,1.791932000000,  -0.92000,
,,,1.791936000000,  -0.90000,
,,,1.791940000000,  -0.90000,
,,,1.791944000000,  -0.90000,
,,,1.791948000000,  -0.92000,
,,,1.791952000000,  -0.90000,
,,,1.791956000000,  -0.90000,
,,,1.791960000000,  -0.90000,
,,,1.791964000000,  -0.90000,
,,,1.791968000000,  -0.92000,
,,,1.791972000000,  -0.90000,
,,,1.791976000000,  -0.90000,
,,,1.791980000000,  -0.90000,
,,,1.791984000000,  -0.90000,
,,,1.791988000000,  -0.92000,
,,,1.791992000000,  -0.88000,
,,,1.791996000000,  -0.90000,
,,,1.792000000000,  -0.88000,
,,,1.792004000000,  -0.92000,
,,,1.792008000000,  -0.90000,
,,,1.792012000000,  -0.90000,
,,,1.792016000000,  -0.90000,
,,,1.792020000000,  -0.88000,
,,,1.792024000000,  -0.90000,
,,,1.792028000000,  -0.90000,
,,,1.792032000000,  -0.90000,
,,,1.792036000000,  -0.90000,
,,,1.792040000000,  -0.88000,
,,,1.792044000000,  -0.90000,
,,,1.792048000000,  -0.90000,
,,,1.792052000000,  -0.90000,
,,,1.792056000000,  -0.48000,
,,,1.792060000000,  -0.50000,
