0.000588,10
0.010588,10
0.011588,2
0.012588,14
0.013584,3
0.014592,8
0.015588,10
0.016588,2
0.017592,14
0.018588,3
0.019588,8
0.020592,10
0.021588,2
0.022588,14
0.023588,3
0.024588,8
0.025596,10
0.026588,2
0.027592,14
0.028588,3
0.029588,8
0.030592,10
0.031592,2
0.032588,14
0.033592,3
0.034588,8
0.035588,10
0.036588,2
0.037592,14
0.038588,3
0.039592,8
0.040588,10
0.041592,2
0.042596,14
0.043592,3
0.044592,8
0.045592,10
0.046592,2
0.047592,14
0.048592,3
0.049592,8
0.050596,10
0.054592,8
0.055592,10
0.056596,2
0.057592,14
0.058596,3
0.059596,8
0.060596,10
0.061596,2
0.062596,14
0.063596,3
0.064596,8
0.065596,10
0.066596,2
0.067596,14
0.068604,3
0.069596,8
0.070596,10
0.071596,2
0.072596,14
0.073600,3
0.074600,8
0.075596,10
0.076600,2
0.077596,14
0.078600,3
0.079600,8
0.080596,10
0.081596,2
0.082600,14
0.083600,3
0.084596,8
0.085596,10
0.086600,2
0.087596,14
0.088596,3
0.089600,8
0.090600,10
0.091600,2
0.092600,14
0.093600,3
0.094604,8
0.098604,3
0.099600,8
0.100600,10
0.101600,2
0.102600,14
0.103600,3
0.104600,8
0.105600,10
0.106604,2
0.107600,14
0.108600,3
0.109604,8
0.110608,10
0.111608,2
0.112604,14
0.113604,3
0.114604,8
0.115600,10
0.116600,2
0.117604,14
0.118604,3
0.119604,8
0.120604,10
0.121604,2
0.122600,14
0.123604,3
0.124600,8
0.125604,10
0.126600,2
0.127604,14
0.128604,3
0.129604,8
0.130608,10
0.131608,2
0.132604,14
0.133604,3
0.134604,8
0.135608,10
0.136604,2
0.137608,14
0.138604,3
0.142608,14
0.143604,3
0.144608,8
0.145608,10
0.146604,2
0.147608,14
0.148608,3
0.149608,8
0.150608,10
0.151608,2
0.152608,14
0.153616,3
0.154612,8
0.155612,10
0.156608,2
0.157608,14
0.158608,3
0.159608,8
0.160608,10
0.161608,2
0.162608,14
0.163612,3
0.164608,8
0.165612,10
0.166612,2
0.167612,14
0.168608,3
0.169612,8
0.170612,10
0.171612,2
0.172608,14
0.173612,3
0.174612,8
0.175608,10
0.176608,2
0.177612,14
0.178612,3
0.179612,8
0.180612,10
0.181612,2
0.182612,14
0.183612,3
0.187612,14
0.188616,3
0.189612,8
0.190616,10
0.191612,2
0.192616,14
0.193616,3
0.194616,8
0.195612,10
0.196620,2
0.197620,14
0.198616,3
0.199612,8
0.200616,10
0.201616,2
0.202616,14
0.203616,3
0.204616,8
0.205616,10
0.206616,2
0.207616,14
0.208616,3
0.209616,8
0.210616,10
0.211616,2
0.212616,14
0.213616,3
0.214616,8
0.215620,10
0.216620,2
0.217616,14
0.218616,3
0.219620,8
0.220616,10
0.221616,2
0.222620,14
0.223616,3
0.224620,8
0.225616,10
0.226620,2
0.227616,14
0.231620,2
0.232616,14
0.233616,3
0.234624,8
0.235620,10
0.236620,2
0.237620,14
0.238620,3
0.239624,8
0.240620,10
0.241620,2
0.242620,14
0.243624,3
0.244624,8
0.245620,10
0.246624,2
0.247624,14
0.248620,3
0.249620,8
0.250620,10
0.251624,2
0.252620,14
0.253624,3
0.254620,8
0.255624,10
0.256624,2
0.257624,14
0.258624,3
0.259624,8
0.260624,10
0.261624,2
0.262624,14
0.263624,3
0.264624,8
0.265624,10
0.266624,2
0.267624,14
0.268624,3
0.269628,8
0.270624,10
0.271628,2
0.275628,10
0.276628,2
0.277624,14
0.278624,3
0.279628,8
0.280628,10
0.281624,2
0.282636,14
0.283628,3
0.284624,8
0.285624,10
0.286628,2
0.287628,14
0.288632,3
0.289628,8
0.290628,10
0.291628,2
0.292628,14
0.293628,3
0.294632,8
0.295628,10
0.296628,2
0.297628,14
0.298628,3
0.299632,8
0.300628,10
0.301628,2
0.302632,14
0.303628,3
0.304632,8
0.305628,10
0.306632,2
0.307628,14
0.308632,3
0.309628,8
0.310632,10
0.311628,2
0.312632,14
0.313628,3
0.314628,8
0.315632,10
0.319632,8
0.320632,10
0.321628,2
0.322632,14
0.323632,3
0.324636,8
0.325640,10
0.326632,2
0.327632,14
0.328632,3
0.329632,8
0.330632,10
0.331632,2
0.332632,14
0.333632,3
0.334636,8
0.335636,10
0.336632,2
0.337632,14
0.338636,3
0.339636,8
0.340636,10
0.341636,2
0.342636,14
0.343636,3
0.344636,8
0.345636,10
0.346636,2
0.347640,14
0.348636,3
0.349640,8
0.350640,10
0.351640,2
0.352636,14
0.353640,3
0.354636,8
0.355636,10
0.356636,2
0.357640,14
0.358636,3
0.359636,8
0.360640,10
0.364640,8
0.365640,10
0.366636,2
0.367640,14
0.368644,3
0.369640,8
0.370640,10
0.371636,2
0.372640,14
0.373640,3
0.374640,8
0.375640,10
0.376640,2
0.377636,14
0.378640,3
0.379640,8
0.380640,10
0.381640,2
0.382644,14
0.383644,3
0.384640,8
0.385640,10
0.386644,2
0.387640,14
0.388640,3
0.389644,8
0.390644,10
0.391644,2
0.392644,14
0.393644,3
0.394640,8
0.395640,10
0.396640,2
0.397644,14
0.398644,3
0.399644,8
0.400644,10
0.401644,2
0.402644,14
0.403644,3
0.404644,8
0.408644,3
0.409644,8
0.410644,10
0.411652,2
0.412648,14
0.413644,3
0.414648,8
0.415644,10
0.416644,2
0.417644,14
0.418644,3
0.419644,8
0.420648,10
0.421644,2
0.422648,14
0.423644,3
0.424648,8
0.425644,10
0.426648,2
0.427648,14
0.428648,3
0.429648,8
0.430644,10
0.431648,2
0.432648,14
0.433652,3
0.434648,8
0.435648,10
0.436648,2
0.437652,14
0.438648,3
0.439648,8
0.440648,10
0.441652,2
0.442652,14
0.443652,3
0.444652,8
0.445652,10
0.446648,2
0.447648,14
0.448652,3
0.453648,3
0.454656,8
0.455648,10
0.456652,2
0.457652,14
0.458652,3
0.459648,8
0.460652,10
0.461652,2
0.462652,14
0.463656,3
0.464652,8
0.465652,10
0.466652,2
0.467656,14
0.468652,3
0.469652,8
0.470656,10
0.471656,2
0.472652,14
0.473656,3
0.474652,8
0.475656,10
0.476656,2
0.477656,14
0.478656,3
0.479656,8
0.480652,10
0.481656,2
0.482652,14
0.483656,3
0.484656,8
0.485656,10
0.486656,2
0.487656,14
0.488656,3
0.489660,8
0.490660,10
0.491656,2
0.492660,14
0.493660,3
0.494656,8
0.498660,3
0.499660,8
0.500660,10
0.501656,2
0.502660,14
0.503656,3
0.504656,8
0.505656,10
0.506660,2
0.507656,14
0.508660,3
0.509660,8
0.510660,10
0.511656,2
0.512660,14
0.513660,3
0.514660,8
0.515660,10
0.516660,2
0.517660,14
0.518660,3
0.519660,8
0.520660,10
0.521664,2
0.522660,14
0.523660,3
0.524664,8
0.525664,10
0.526660,2
0.527660,14
0.528664,3
0.529660,8
0.530664,10
0.531664,2
0.532664,14
0.533664,3
0.534664,8
0.535660,10
0.536664,2
0.537664,14
0.538664,3
0.542664,14
0.543664,3
0.544660,8
0.545668,10
0.546664,2
0.547668,14
0.548664,3
0.549664,8
0.550668,10
0.551664,2
0.552668,14
0.553668,3
0.554664,8
0.555668,10
0.556664,2
0.557668,14
0.558664,3
0.559664,8
0.560664,10
0.561668,2
0.562664,14
0.563668,3
0.564668,8
0.565668,10
0.566664,2
0.567668,14
0.568668,3
0.569668,8
0.570668,10
0.571668,2
0.572668,14
0.573668,3
0.574668,8
0.575668,10
0.576672,2
0.577668,14
0.578668,3
0.579672,8
0.580672,10
0.581668,2
0.582668,14
0.586668,2
0.587672,14
0.588668,3
0.589672,8
0.590672,10
0.591672,2
0.592672,14
0.593672,3
0.594672,8
0.595668,10
0.596672,2
0.597672,14
0.598672,3
0.599672,8
0.600672,10
0.601672,2
0.602672,14
0.603672,3
0.604676,8
0.605672,10
0.606672,2
0.607672,14
0.608672,3
0.609672,8
0.610676,10
0.611672,2
0.612676,14
0.613676,3
0.614676,8
0.615672,10
0.616676,2
0.617672,14
0.618672,3
0.619676,8
0.620676,10
0.621676,2
0.622672,14
0.623676,3
0.624676,8
0.625680,10
0.626684,2
0.627676,14
0.631676,2
0.632676,14
0.633676,3
0.634680,8
0.635676,10
0.636676,2
0.637680,14
0.638680,3
0.639676,8
0.640680,10
0.641680,2
0.642680,14
0.643676,3
0.644680,8
0.645676,10
0.646676,2
0.647676,14
0.648680,3
0.649680,8
0.650676,10
0.651680,2
0.652680,14
0.653680,3
0.654680,8
0.655684,10
0.656680,2
0.657680,14
0.658684,3
0.659680,8
0.660684,10
0.661684,2
0.662680,14
0.663684,3
0.664680,8
0.665684,10
0.666680,2
0.667680,14
0.668684,3
0.669688,8
0.670680,10
0.671684,2
0.675684,10
0.676684,2
0.677680,14
0.678684,3
0.679684,8
0.680680,10
0.681684,2
0.682684,14
0.683688,3
0.684684,8
0.685684,10
0.686688,2
0.687684,14
0.688684,3
0.689688,8
0.690688,10
0.691684,2
0.692684,14
0.693684,3
0.694684,8
0.695688,10
0.696688,2
0.697688,14
0.698688,3
0.699688,8
0.700688,10
0.701688,2
0.702684,14
0.703688,3
0.704684,8
0.705688,10
0.706688,2
0.707688,14
0.708684,3
0.709688,8
0.710684,10
0.711692,2
0.712692,14
0.713688,3
0.714688,8
0.715688,10
0.719688,8
0.720692,10
0.721688,2
0.722688,14
0.723688,3
0.724692,8
0.725688,10
0.726692,2
0.727688,14
0.728688,3
0.729692,8
0.730688,10
0.731692,2
0.732692,14
0.733692,3
0.734692,8
0.735688,10
0.736692,2
0.737692,14
0.738692,3
0.739692,8
0.740692,10
0.741692,2
0.742692,14
0.743692,3
0.744696,8
0.745696,10
0.746692,2
0.747692,14
0.748696,3
0.749692,8
0.750692,10
0.751696,2
0.752696,14
0.753692,3
0.754700,8
0.755692,10
0.756696,2
0.757696,14
0.758696,3
0.759692,8
0.763696,3
0.764700,8
0.765696,10
0.766696,2
0.767696,14
0.768696,3
0.769700,8
0.770696,10
0.771696,2
0.772700,14
0.773700,3
0.774700,8
0.775700,10
0.776696,2
0.777696,14
0.778696,3
0.779700,8
0.780700,10
0.781700,2
0.782696,14
0.783696,3
0.784696,8
0.785700,10
0.786700,2
0.787700,14
0.788700,3
0.789696,8
0.790696,10
0.791700,2
0.792700,14
0.793700,3
0.794696,8
0.795700,10
0.796700,2
0.797704,14
0.798700,3
0.799700,8
0.800704,10
0.801700,2
0.802700,14
0.803700,3
0.804700,8
0.808704,3
0.809704,8
0.810700,10
0.811704,2
0.812700,14
0.813700,3
0.814700,8
0.815704,10
0.816704,2
0.817704,14
0.818700,3
0.819704,8
0.820704,10
0.821700,2
0.822704,14
0.823704,3
0.824704,8
0.825700,10
0.826704,2
0.827704,14
0.828708,3
0.829704,8
0.830708,10
0.831704,2
0.832708,14
0.833708,3
0.834708,8
0.835704,10
0.836708,2
0.837704,14
0.838704,3
0.839708,8
0.840712,10
0.841704,2
0.842708,14
0.843708,3
0.844704,8
0.845704,10
0.846708,2
0.847708,14
0.848708,3
0.852708,14
0.853708,3
0.854712,8
0.855712,10
0.856708,2
0.857708,14
0.858712,3
0.859708,8
0.860708,10
0.861708,2
0.862712,14
0.863712,3
0.864708,8
0.865712,10
0.866708,2
0.867708,14
0.868712,3
0.869712,8
0.870708,10
0.871712,2
0.872712,14
0.873712,3
0.874712,8
0.875712,10
0.876712,2
0.877708,14
0.878712,3
0.879712,8
0.880712,10
0.881712,2
0.882712,14
0.883716,3
0.884716,8
0.885716,10
0.886712,2
0.887712,14
0.888716,3
0.889712,8
0.890716,10
0.891716,2
0.892712,14
0.896712,2
0.897712,14
0.898712,3
0.899712,8
0.900712,10
0.901716,2
0.902716,14
0.903716,3
0.904716,8
0.905716,10
0.906716,2
0.907716,14
0.908716,3
0.909716,8
0.910716,10
0.911720,2
0.912716,14
0.913720,3
0.914716,8
0.915716,10
0.916716,2
0.917716,14
0.918716,3
0.919720,8
0.920716,10
0.921720,2
0.922716,14
0.923720,3
0.924716,8
0.925720,10
0.926728,2
0.927720,14
0.928716,3
0.929720,8
0.930716,10
0.931720,2
0.932716,14
0.933720,3
0.934720,8
0.935720,10
0.936720,2
0.937724,14
0.941724,2
0.942724,14
0.943720,3
0.944720,8
0.945720,10
0.946724,2
0.947720,14
0.948720,3
0.949724,8
0.950724,10
0.951720,2
0.952720,14
0.953724,3
0.954724,8
0.955724,10
0.956724,2
0.957720,14
0.958720,3
0.959724,8
0.960724,10
0.961724,2
0.962724,14
0.963724,3
0.964728,8
0.965720,10
0.966728,2
0.967724,14
0.968724,3
0.969732,8
0.970724,10
0.971724,2
0.972724,14
0.973724,3
0.974724,8
0.975728,10
0.976724,2
0.977724,14
0.978728,3
0.979724,8
0.980728,10
0.981728,2
0.985728,10
0.986728,2
0.987728,14
0.988732,3
0.989724,8
0.990728,10
0.991728,2
0.992728,14
0.993728,3
0.994728,8
0.995728,10
0.996732,2
0.997732,14
0.998728,3
0.999728,8
1.000728,10
1.001732,2
1.002728,14
1.003728,3
1.004728,8
1.005732,10
1.006728,2
1.007728,14
1.008728,3
1.009728,8
1.010728,10
1.011732,2
1.012736,14
1.013728,3
1.014732,8
1.015732,10
1.016732,2
1.017732,14
1.018732,3
1.019736,8
1.020736,10
1.021732,2
1.022732,14
1.023736,3
1.024732,8
1.025732,10
1.029736,8
1.030732,10
1.031732,2
1.032732,14
1.033736,3
1.034732,8
1.035736,10
1.036736,2
1.037736,14
1.038732,3
1.039736,8
1.040732,10
1.041736,2
1.042732,14
1.043736,3
1.044736,8
1.045732,10
1.046732,2
1.047736,14
1.048736,3
1.049736,8
1.050740,10
1.051736,2
1.052736,14
1.053736,3
1.054736,8
1.055744,10
1.056736,2
1.057740,14
1.058740,3
1.059740,8
1.060740,10
1.061740,2
1.062740,14
1.063740,3
1.064736,8
1.065736,10
1.066740,2
1.067740,14
1.068736,3
1.069740,8
1.070740,10
1.074740,8
1.075736,10
1.076740,2
1.077740,14
1.078740,3
1.079740,8
1.080740,10
1.081740,2
1.082744,14
1.083740,3
1.084740,8
1.085744,10
1.086740,2
1.087740,14
1.088740,3
1.089740,8
1.090744,10
1.091740,2
1.092744,14
1.093740,3
1.094740,8
1.095744,10
1.096744,2
1.097744,14
1.098748,3
1.099744,8
1.100744,10
1.101744,2
1.102744,14
1.103744,3
1.104748,8
1.105744,10
1.106744,2
1.107744,14
1.108744,3
1.109744,8
1.110744,10
1.111744,2
1.112744,14
1.113744,3
1.114748,8
1.118748,3
1.119744,8
1.120744,10
1.121744,2
1.122744,14
1.123744,3
1.124748,8
1.125748,10
1.126748,2
1.127748,14
1.128748,3
1.129748,8
1.130748,10
1.131744,2
1.132748,14
1.133752,3
1.134748,8
1.135748,10
1.136748,2
1.137752,14
1.138748,3
1.139752,8
1.140748,10
1.141756,2
1.142748,14
1.143752,3
1.144748,8
1.145752,10
1.146748,2
1.147752,14
1.148748,3
1.149752,8
1.150748,10
1.151752,2
1.152748,14
1.153752,3
1.154752,8
1.155752,10
1.156756,2
1.157752,14
1.158748,3
1.162752,14
1.163756,3
1.164752,8
1.165752,10
1.166756,2
1.167752,14
1.168752,3
1.169752,8
1.170756,10
1.171752,2
1.172752,14
1.173756,3
1.174752,8
1.175752,10
1.176756,2
1.177756,14
1.178756,3
1.179756,8
1.180756,10
1.181756,2
1.182756,14
1.183756,3
1.184760,8
1.185756,10
1.186756,2
1.187756,14
1.188756,3
1.189756,8
1.190760,10
1.191756,2
1.192756,14
1.193756,3
1.194756,8
1.195760,10
1.196760,2
1.197756,14
1.198760,3
1.199756,8
1.200760,10
1.201760,2
1.202760,14
1.206760,2
1.207756,14
1.208760,3
1.209760,8
1.210760,10
1.211756,2
1.212760,14
1.213760,3
1.214764,8
1.215764,10
1.216760,2
1.217764,14
1.218760,3
1.219760,8
1.220760,10
1.221760,2
1.222760,14
1.223760,3
1.224764,8
1.225764,10
1.226768,2
1.227768,14
1.228760,3
1.229764,8
1.230764,10
1.231764,2
1.232760,14
1.233764,3
1.234764,8
1.235764,10
1.236760,2
1.237760,14
1.238764,3
1.239760,8
1.240764,10
1.241764,2
1.242764,14
1.243764,3
1.244768,8
1.245764,10
1.246764,2
1.247764,14
1.251764,2
1.252764,14
1.253768,3
1.254764,8
1.255768,10
1.256768,2
1.257768,14
1.258764,3
1.259764,8
1.260768,10
1.261768,2
1.262764,14
1.263768,3
1.264768,8
1.265768,10
1.266768,2
1.267768,14
1.268768,3
1.269776,8
1.270776,10
1.271768,2
1.272768,14
1.273768,3
1.274768,8
1.275768,10
1.276772,2
1.277768,14
1.278768,3
1.279772,8
1.280772,10
1.281768,2
1.282772,14
1.283772,3
1.284768,8
1.285768,10
1.286772,2
1.287772,14
1.288772,3
1.289772,8
1.290772,10
1.291772,2
1.295768,10
1.296772,2
1.297772,14
1.298776,3
1.299772,8
1.300772,10
1.301772,2
1.302776,14
1.303772,3
1.304772,8
1.305776,10
1.306772,2
1.307772,14
1.308772,3
1.309772,8
1.310776,10
1.311776,2
1.312780,14
1.313780,3
1.314776,8
1.315776,10
1.316776,2
1.317772,14
1.318776,3
1.319776,8
1.320776,10
1.321776,2
1.322776,14
1.323776,3
1.324780,8
1.325780,10
1.326776,2
1.327780,14
1.328776,3
1.329776,8
1.330776,10
1.331780,2
1.332776,14
1.333776,3
1.334780,8
1.335776,10
1.339780,8
1.340776,10
1.341780,2
1.342780,14
1.343776,3
1.344780,8
1.345780,10
1.346780,2
1.347776,14
1.348780,3
1.349780,8
1.350780,10
1.351780,2
1.352780,14
1.353780,3
1.354780,8
1.355788,10
1.356780,2
1.357780,14
1.358780,3
1.359780,8
1.360780,10
1.361780,2
1.362780,14
1.363780,3
1.364780,8
1.365784,10
1.366780,2
1.367784,14
1.368780,3
1.369784,8
1.370780,10
1.371784,2
1.372780,14
1.373780,3
1.374780,8
1.375784,10
1.376780,2
1.377784,14
1.378784,3
1.379784,8
1.380780,10
1.384784,8
1.385784,10
1.386788,2
1.387784,14
1.388784,3
1.389784,8
1.390784,10
1.391784,2
1.392788,14
1.393788,3
1.394788,8
1.395784,10
1.396784,2
1.397784,14
1.398788,3
1.399788,8
1.400788,10
1.401788,2
1.402788,14
1.403788,3
1.404788,8
1.405788,10
1.406784,2
1.407788,14
1.408792,3
1.409788,8
1.410788,10
1.411788,2
1.412788,14
1.413788,3
1.414788,8
1.415788,10
1.416788,2
1.417788,14
1.418792,3
1.419788,8
1.420792,10
1.421788,2
1.422792,14
1.423788,3
1.424792,8
1.428792,3
1.429792,8
1.430788,10
1.431788,2
1.432792,14
1.433792,3
1.434792,8
1.435788,10
1.436792,2
1.437792,14
1.438792,3
1.439792,8
1.440792,10
1.441800,2
1.442792,14
1.443796,3
1.444792,8
1.445792,10
1.446792,2
1.447796,14
1.448796,3
1.449792,8
1.450792,10
1.451796,2
1.452796,14
1.453796,3
1.454796,8
1.455796,10
1.456796,2
1.457796,14
1.458796,3
1.459792,8
1.460792,10
1.461796,2
1.462796,14
1.463796,3
1.464796,8
1.465796,10
1.466796,2
1.467796,14
1.468796,3
1.472796,14
1.473800,3
1.474800,8
1.475800,10
1.476796,2
1.477800,14
1.478796,3
1.479800,8
1.480796,10
1.481800,2
1.482800,14
1.483800,3
1.484804,8
1.485800,10
1.486800,2
1.487796,14
1.488800,3
1.489800,8
1.490800,10
1.491800,2
1.492800,14
1.493800,3
1.494800,8
1.495804,10
1.496804,2
1.497800,14
1.498800,3
1.499804,8
1.500804,10
1.501800,2
1.502800,14
1.503800,3
1.504800,8
1.505800,10
1.506800,2
1.507800,14
1.508804,3
1.509804,8
1.510804,10
1.511800,2
1.512800,14
1.516804,2
1.517804,14
1.518800,3
1.519804,8
1.520804,10
1.521804,2
1.522804,14
1.523804,3
1.524808,8
1.525808,10
1.526808,2
1.527808,14
1.528804,3
1.529804,8
1.530804,10
1.531804,2
1.532808,14
1.533804,3
1.534804,8
1.535804,10
1.536808,2
1.537804,14
1.538808,3
1.539808,8
1.540808,10
1.541808,2
1.542808,14
1.543808,3
1.544808,8
1.545808,10
1.546808,2
1.547808,14
1.548804,3
1.549808,8
1.550808,10
1.551812,2
1.552808,14
1.553808,3
1.554812,8
1.555812,10
1.556808,2
1.557808,14
1.561808,2
1.562812,14
1.563808,3
1.564812,8
1.565812,10
1.566812,2
1.567812,14
1.568812,3
1.569808,8
1.570816,10
1.571812,2
1.572812,14
1.573808,3
1.574812,8
1.575812,10
1.576812,2
1.577808,14
1.578812,3
1.579812,8
1.580816,10
1.581812,2
1.582812,14
1.583812,3
1.584812,8
1.585816,10
1.586812,2
1.587812,14
1.588816,3
1.589816,8
1.590812,10
1.591816,2
1.592812,14
1.593816,3
1.594812,8
1.595816,10
1.596812,2
1.597816,14
1.598816,3
1.599816,8
1.600812,10
1.601816,2
1.605820,10
1.606812,2
1.607816,14
1.608816,3
1.609820,8
1.610820,10
1.611816,2
1.612816,14
1.613824,3
1.614816,8
1.615816,10
1.616816,2
1.617816,14
1.618816,3
1.619820,8
1.620816,10
1.621816,2
1.622816,14
1.623820,3
1.624816,8
1.625820,10
1.626820,2
1.627820,14
1.628816,3
1.629820,8
1.630816,10
1.631820,2
1.632816,14
1.633820,3
1.634820,8
1.635820,10
1.636820,2
1.637820,14
1.638820,3
1.639820,8
1.640824,10
1.641820,2
1.642824,14
1.643820,3
1.644820,8
1.645820,10
1.649824,8
1.650824,10
1.651820,2
1.652824,14
1.653824,3
1.654824,8
1.655820,10
1.656832,2
1.657820,14
1.658820,3
1.659824,8
1.660824,10
1.661828,2
1.662824,14
1.663824,3
1.664824,8
1.665824,10
1.666824,2
1.667824,14
1.668824,3
1.669824,8
1.670824,10
1.671824,2
1.672824,14
1.673824,3
1.674828,8
1.675828,10
1.676824,2
1.677824,14
1.678828,3
1.679824,8
1.680824,10
1.681824,2
1.682828,14
1.683828,3
1.684824,8
1.685828,10
1.686828,2
1.687828,14
1.688828,3
1.689828,8
1.690824,10
1.694828,8
1.695828,10
1.696828,2
1.697832,14
1.698828,3
1.699836,8
1.700828,10
1.701832,2
