Record Length,2.500000e+03,,  -0.000604000000,  -2.80000,
Sample Interval,4.000000e-07,,  -0.000603600000,  -3.00000,
Trigger Point,1.510000000000e+03,,  -0.000603200000,  -3.20000,
,,,  -0.000602800000,  -3.40000,
,,,  -0.000602400000,  -3.80000,
,,,  -0.000602000000,  -4.00000,
Source,CH1,,  -0.000601600000,  -4.20000,
Vertical Units,V,,  -0.000601200000,  -4.40000,
Vertical Scale,5.000000e+00,,  -0.000600800000,  -4.60000,
Vertical Offset,0.000000e+00,,  -0.000600400000,  -4.80000,
Horizontal Units,s,,  -0.000600000000,  -5.00000,
Horizontal Scale,1.000000e-04,,  -0.000599600000,  -5.20000,
Pt Fmt,Y,,  -0.000599200000,  -5.40000,
Yzero,0.000000e+00,,  -0.000598800000,  -5.60000,
Probe Atten,1.000000e+01,,  -0.000598400000,  -5.80000,
Model Number,TBS1104,,  -0.000598000000,  -6.00000,
Serial Number,C014641,,  -0.000597600000,  -6.00000,
Firmware Version,FV:v26.05,,  -0.000597200000,  -6.20000,
,,,-00.000596800000,  -6.40000,
,,,-00.000596400000,  -6.60000,
,,,-00.000596000000,  -6.60000,
,,,-00.000595600000,  -6.80000,
,,,-00.000595200000,  -7.00000,
,,,-00.000594800000,  -7.00000,
,,,-00.000594400000,  -7.20000,
,,,-00.000594000000,  -7.20000,
,,,-00.000593600000,  -7.40000,
,,,-00.000593200000,  -7.40000,
,,,-00.000592800000,  -7.40000,
,,,-00.000592400000,  -7.60000,
,,,-00.000592000000,  -7.60000,
,,,-00.000591600000,  -7.60000,
,,,-00.000591200000,  -7.60000,
,,,-00.000590800000,  -7.60000,
,,,-00.000590400000,  -7.60000,
,,,-00.000590000000,  -7.60000,
,,,-00.000589600000,  -7.60000,
,,,-00.000589200000,  -7.60000,
,,,-00.000588800000,  -7.60000,
,,,-00.000588400000,  -7.60000,
,,,-00.000588000000,  -7.40000,
,,,-00.000587600000,  -7.40000,
,,,-00.000587200000,  -7.40000,
,,,-00.000586800000,  -7.20000,
,,,-00.000586400000,  -7.20000,
,,,-00.000586000000,  -7.20000,
,,,-00.000585600000,  -7.00000,
,,,-00.000585200000,  -6.80000,
,,,-00.000584800000,  -6.80000,
,,,-00.000584400000,  -6.60000,
,,,-00.000584000000,  -6.40000,
,,,-00.000583600000,  -6.40000,
,,,-00.000583200000,  -6.20000,
,,,-00.000582800000,  -6.00000,
,,,-00.000582400000,  -5.80000,
,,,-00.000582000000,  -5.60000,
,,,-00.000581600000,  -5.60000,
,,,-00.000581200000,  -5.40000,
,,,-00.000580800000,  -5.20000,
,,,-00.000580400000,  -5.00000,
,,,-00.000580000000,  -4.80000,
,,,-00.000579600000,  -4.60000,
,,,-00.000579200000,  -4.40000,
,,,-00.000578800000,  -4.00000,
,,,-00.000578400000,  -3.80000,
,,,-00.000578000000,  -3.60000,
,,,-00.000577600000,  -3.40000,
,,,-00.000577200000,  -3.20000,
,,,-00.000576800000,  -2.80000,
,,,-00.000576400000,  -2.60000,
,,,-00.000576000000,  -2.40000,
,,,-00.000575600000,  -2.20000,
,,,-00.000575200000,  -1.80000,
,,,-00.000574800000,  -1.60000,
,,,-00.000574400000,  -1.40000,
,,,-00.000574000000,  -1.00000,
,,,-00.000573600000,  -0.80000,
,,,-00.000573200000,  -0.60000,
